wavelength [nm],min loss [dB],max loss [dB]
1592.211065706945,-29.2502781,-56.1750196
1592.2124175328054,-29.3198511,-55.8014194
1592.2137693609611,-29.5773385,-56.6613642
1592.2151211914127,-30.0118929,-53.4695644
1592.2164730241593,-29.5987727,-64.1636624
1592.2178248592018,-29.6359443,-64.9489602
1592.2191766965393,-30.065029,-52.183609
1592.2205285361727,-29.7410955,-55.0996357
1592.2218803781013,-29.3992968,-53.0697484
1592.2232322223258,-29.6488677,-64.3051732
1592.2245840688454,-29.661064,-65.8684289
1592.225935917661,-29.5871301,-58.7260164
1592.2272877687717,-29.6416033,-61.4528389
1592.2286396221782,-29.8046359,-62.2805599
1592.22999147788,-30.4368476,-65.0496715
1592.2313433358775,-30.4152539,-51.0962831
1592.2326951961704,-30.0939365,-58.5185653
1592.2340470587592,-30.0686555,-63.8849562
1592.235398923643,-29.6525937,-57.6196182
1592.236750790823,-29.6062964,-53.2539645
1592.2381026602982,-30.1090173,-60.9845307
1592.2394545320692,-30.2663247,-57.6790726
1592.2408064061353,-30.3243845,-50.346869
1592.2421582824975,-30.3509795,-55.9332456
1592.243510161155,-30.7680067,-57.7896787
1592.2448620421085,-30.9310564,-57.8724407
1592.246213925357,-30.5911066,-59.5213412
1592.2475658109017,-30.9206815,-68.0467663
1592.2489176987417,-31.0370512,-59.9936563
1592.2502695888775,-31.1261543,-58.7542565
1592.2516214813086,-31.4252469,-64.1076227
1592.2529733760357,-31.3512786,-54.8670139
1592.2543252730582,-31.5129023,-57.2000533
1592.2556771723766,-31.3519422,-65.6987994
1592.2570290739907,-30.9007415,-57.9932969
1592.2583809779,-31.3062203,-72.1553794
1592.2597328841052,-31.5948939,-55.3779785
1592.2610847926062,-31.6141366,-55.7701074
1592.262436703403,-31.5068944,-73.4618824
1592.263788616495,-31.4451813,-82.4304468
1592.2651405318832,-31.9889686,-68.5511722
1592.2664924495666,-32.47808,-55.9740596
1592.267844369546,-32.673665,-56.1545329
1592.2691962918211,-32.4198385,-59.3594747
1592.270548216392,-31.9562341,-56.197776
1592.2719001432583,-32.4953807,-57.4866969
1592.2732520724207,-32.6549509,-59.923157
1592.2746040038785,-32.9189273,-92.2184677
1592.2759559376325,-33.1146132,-61.8838874
1592.2773078736816,-32.8999343,-59.0694553
1592.278659812027,-33.4025364,-56.8105276
1592.2800117526679,-34.1692265,-56.1921956
1592.2813636956046,-33.4744072,-58.5864271
1592.282715640837,-33.3631875,-61.0441275
1592.2840675883654,-33.5428432,-67.5544636
1592.2854195381892,-33.8217062,-60.304336
1592.286771490309,-34.4970101,-64.9232948
1592.2881234447245,-34.3773705,-70.865742
1592.2894754014362,-34.402234,-53.488429
1592.2908273604432,-34.3452984,-60.8256353
1592.2921793217463,-33.8948544,-50.87437
1592.293531285345,-34.1476058,-62.655936
1592.2948832512398,-34.7252875,-54.7879763
1592.2962352194302,-34.9764731,-70.8312448
1592.2975871899164,-34.5426923,-52.4912073
1592.2989391626984,-34.6412253,-55.6355442
1592.3002911377766,-35.1909813,-48.8666223
1592.3016431151502,-34.8501578,-52.8575206
1592.30299509482,-34.82263,-55.639754
1592.3043470767855,-34.555446,-50.4080853
1592.3056990610469,-34.6736325,-60.0452644
1592.307051047604,-35.2885451,-53.9873837
1592.3084030364573,-34.7294972,-56.5903204
1592.3097550276061,-35.3447674,-57.2024086
1592.3111070210512,-35.5748772,-53.0757012
1592.312459016792,-33.5628273,-58.7793043
1592.3138110148286,-33.9779562,-58.6075457
1592.3151630151613,-34.2164298,-59.6570884
1592.31651501779,-34.0578337,-57.1128188
1592.3178670227142,-35.5082206,-84.6388597
1592.3192190299346,-34.0219585,-65.8277901
1592.320571039451,-33.4879571,-73.8265579
1592.3219230512632,-34.5910374,-59.0030463
1592.3232750653713,-34.1201543,-58.0151945
1592.3246270817754,-34.4121823,-61.8369685
1592.3259791004755,-34.3038704,-52.7932939
1592.3273311214716,-33.4907427,-69.0472759
1592.3286831447633,-33.4919949,-56.3013265
1592.3300351703515,-33.4942283,-60.2489296
1592.3313871982352,-33.8708731,-60.4796894
1592.3327392284154,-33.8092523,-63.8958856
1592.3340912608915,-33.1162206,-75.9917853
1592.3354432956633,-32.8856291,-63.672517
1592.3367953327308,-32.4076645,-57.766061
1592.338147372095,-32.7977133,-66.1216786
1592.339499413755,-33.3092322,-66.1434209
1592.3408514577109,-32.5586361,-74.2685369
1592.3422035039628,-31.9320887,-56.6413018
1592.343555552511,-32.2216219,-62.3827984
1592.344907603355,-33.0660052,-63.2836886
1592.346259656495,-32.5038033,-58.0225193
1592.3476117119312,-31.6664392,-66.1674452
1592.3489637696632,-31.9126226,-57.3355692
1592.3503158296915,-31.5312405,-61.2066779
1592.3516678920157,-31.5532452,-59.9582096
1592.3530199566362,-32.0188379,-68.3536047
1592.3543720235525,-31.2415973,-69.8195134
1592.355724092765,-30.7538324,-57.9175605
1592.3570761642736,-30.9476403,-78.7679548
1592.3584282380784,-31.0700925,-60.863056
1592.3597803141793,-31.2370778,-73.0931084
1592.361132392576,-30.7346477,-59.6196362
1592.362484473269,-30.1963696,-54.3328757
1592.3638365562583,-30.4558809,-58.174295
1592.3651886415435,-30.4038986,-57.2145306
1592.366540729125,-30.5860016,-72.4267066
1592.3678928190025,-31.1195063,-59.2879358
1592.369244911176,-30.244606,-66.1728766
1592.3705970056458,-29.6598744,-59.504496
1592.371949102412,-30.1972495,-58.7874373
1592.3733012014739,-30.2694876,-65.7476033
1592.3746533028323,-30.4317607,-60.2894135
1592.3760054064867,-30.319269,-69.2016404
1592.3773575124374,-30.3410272,-61.1814664
1592.378709620684,-30.41636,-65.3104503
1592.3800617312272,-29.9986368,-59.8775809
1592.3814138440662,-30.385475,-60.7227195
1592.3827659592018,-30.1701185,-58.1479139
1592.3841180766333,-29.6020626,-58.4734829
1592.3854701963612,-29.9324276,-55.9729662
1592.3868223183852,-29.9013878,-54.9104927
1592.3881744427053,-30.2554374,-65.5071996
1592.3895265693218,-30.3137233,-62.2963451
1592.3908786982347,-29.6887733,-53.9768861
1592.3922308294434,-29.7783913,-57.9549403
1592.3935829629488,-29.4109,-59.3337297
1592.39493509875,-29.4999206,-61.9862897
1592.396287236848,-29.7141922,-53.4935202
1592.3976393772418,-29.6898709,-62.058092
1592.398991519932,-29.8331323,-57.8850544
1592.4003436649184,-29.3778913,-54.7632574
1592.4016958122013,-29.1884082,-61.9683028
1592.4030479617804,-29.0355056,-57.0876635
1592.4044001136558,-29.1100263,-56.9146854
1592.4057522678274,-29.636523,-53.2960566
1592.4071044242955,-29.2334772,-58.5248973
1592.4084565830597,-29.3632745,-49.9362268
1592.4098087441203,-29.6317452,-57.314876
1592.411160907477,-29.3918982,-70.0223367
1592.4125130731304,-29.558906,-58.6607279
1592.41386524108,-29.0703331,-64.8131053
1592.415217411326,-28.9622676,-66.172746
1592.4165695838683,-29.1364564,-58.8725401
1592.4179217587068,-29.0840891,-61.1129843
1592.4192739358416,-28.97904,-63.4284365
1592.420626115273,-28.5826064,-57.0564466
1592.421978297001,-28.8719263,-57.9051735
1592.423330481025,-28.6778239,-66.8917382
1592.4246826673455,-28.8160339,-61.5158371
1592.4260348559621,-29.5381654,-51.4323014
1592.4273870468755,-28.6009192,-67.3559574
1592.4287392400852,-28.6664746,-55.6175331
1592.4300914355913,-29.5220052,-55.431688
1592.4314436333937,-28.8858082,-56.8936977
1592.4327958334925,-28.7234624,-57.1747863
1592.4341480358878,-28.6318927,-58.5407693
1592.4355002405796,-28.7928234,-58.8917032
1592.4368524475676,-28.9821502,-55.0261497
1592.4382046568523,-28.5144218,-55.0099081
1592.439556868433,-28.5243923,-69.1654827
1592.4409090823108,-28.2828269,-58.0263386
1592.4422612984845,-28.3872934,-60.2674251
1592.443613516955,-28.7585482,-54.7005129
1592.4449657377218,-28.6150237,-57.7721973
1592.4463179607853,-28.9533442,-58.2957189
1592.447670186145,-28.8617997,-54.2631008
1592.4490224138015,-28.366893,-61.8604168
1592.450374643754,-28.6854978,-61.1112464
1592.4517268760035,-28.6025297,-53.8754797
1592.4530791105492,-28.4869023,-54.6787636
1592.4544313473916,-29.1254698,-60.6655806
1592.4557835865303,-29.0952277,-61.7882818
1592.4571358279657,-28.5226546,-57.8181164
1592.4584880716975,-28.3689324,-53.9063329
1592.459840317726,-28.3664051,-57.4701057
1592.4611925660508,-28.6321889,-72.0758043
1592.4625448166723,-28.7074372,-57.6935156
1592.4638970695903,-28.4405781,-58.0156872
1592.465249324805,-28.4849393,-59.1036898
1592.466601582316,-28.3879901,-56.552231
1592.4679538421237,-28.3058293,-52.6644556
1592.469306104228,-28.3368944,-59.0361797
1592.470658368629,-28.051195,-61.4873965
1592.4720106353263,-28.2475948,-57.9235198
1592.4733629043205,-28.6408377,-59.9904329
1592.474715175611,-28.5324409,-57.6751999
1592.4760674491984,-28.2297268,-53.3332033
1592.477419725082,-28.2837371,-55.8100084
1592.4787720032627,-28.3572106,-59.9232635
1592.4801242837395,-28.0479016,-56.1783665
1592.4814765665135,-28.4270155,-52.7002066
1592.4828288515837,-28.5952181,-52.9191189
1592.4841811389508,-28.2964065,-56.6990279
1592.4855334286142,-28.3806172,-64.6982486
1592.4868857205747,-28.1465657,-62.6268361
1592.4882380148315,-28.1041678,-57.4633945
1592.4895903113852,-28.2977695,-55.2361201
1592.4909426102354,-28.3443607,-54.3837016
1592.4922949113823,-28.8864021,-60.744934
1592.493647214826,-28.633589,-59.0183037
1592.4949995205661,-28.0241334,-55.1065712
1592.496351828603,-27.9338994,-55.2213807
1592.4977041389368,-28.2574186,-56.1974082
1592.4990564515674,-28.744024,-52.4577072
1592.5004087664943,-28.335636,-58.1273845
1592.501761083718,-27.8179745,-59.8081477
1592.5031134032386,-28.0388991,-55.6803571
1592.504465725056,-28.3455507,-67.8894204
1592.5058180491699,-28.4676328,-60.7085648
1592.5071703755807,-28.3993351,-65.9958461
1592.508522704288,-28.6361465,-69.9510508
1592.5098750352925,-28.7837017,-60.0584828
1592.5112273685932,-28.3664498,-59.8297694
1592.512579704191,-28.4779553,-57.8870072
1592.5139320420853,-28.4181878,-59.0629987
1592.5152843822768,-28.1451686,-58.7118177
1592.5166367247648,-28.5254679,-61.7733957
1592.5179890695497,-28.8348357,-55.5860432
1592.519341416631,-28.4969426,-57.0926019
1592.5206937660096,-28.3504682,-64.5014565
1592.5220461176848,-28.5608187,-62.4375997
1592.523398471657,-28.2502494,-62.6050225
1592.5247508279256,-28.012741,-76.117517
1592.5261031864914,-28.3515072,-58.0009986
1592.5274555473538,-28.041081,-55.2322225
1592.5288079105133,-28.1061864,-60.1417923
1592.5301602759691,-28.6382588,-52.1651174
1592.5315126437222,-28.4482162,-61.9474567
1592.532865013772,-28.3229779,-75.7435705
1592.5342173861188,-27.9338674,-53.1916356
1592.5355697607622,-27.7726474,-59.4177179
1592.5369221377027,-28.34952,-64.4904479
1592.53827451694,-28.1308983,-54.2314867
1592.5396268984741,-28.1123468,-53.7115825
1592.5409792823052,-28.7210582,-58.0305593
1592.5423316684332,-28.3592655,-63.5120068
1592.543684056858,-27.9364645,-57.1842799
1592.5450364475796,-28.1264871,-55.7632608
1592.5463888405982,-28.2680736,-56.7022441
1592.547741235914,-28.3921552,-59.6171424
1592.5490936335261,-28.4417138,-62.7392004
1592.5504460334357,-28.491326,-56.3581003
1592.551798435642,-28.5358108,-57.2180242
1592.5531508401452,-28.362768,-62.4007863
1592.5545032469454,-28.3366725,-60.4450012
1592.5558556560427,-28.3041202,-58.8939406
1592.5572080674367,-28.5158761,-54.5282354
1592.5585604811279,-28.7442514,-59.0858701
1592.5599128971157,-28.3689354,-49.6222439
1592.5612653154008,-28.3110547,-70.3148534
1592.5626177359827,-28.5747737,-72.5714353
1592.5639701588618,-28.6187458,-81.5256833
1592.5653225840376,-28.5512997,-59.079707
1592.5666750115106,-28.1587199,-60.263668
1592.5680274412805,-28.2772159,-57.445914
1592.5693798733475,-28.3675996,-65.4073097
1592.5707323077113,-27.8412731,-59.5464765
1592.5720847443724,-27.9684645,-56.8078595
1592.5734371833303,-28.1900003,-57.8169824
1592.5747896245855,-28.0463699,-61.1011457
1592.5761420681376,-28.4852555,-57.0385604
1592.5774945139867,-28.7053361,-72.0665039
1592.5788469621327,-28.4437575,-58.2057429
1592.5801994125761,-28.1603517,-58.0104206
1592.5815518653164,-28.1571437,-64.8574652
1592.5829043203537,-27.9892519,-65.000409
1592.584256777688,-27.6295155,-51.3386634
1592.5856092373194,-27.9837318,-61.5620922
1592.5869616992481,-28.2587412,-51.4668225
1592.5883141634738,-28.3565391,-58.3254438
1592.5896666299966,-28.5408591,-62.0160079
1592.5910190988163,-28.051186,-56.4879694
1592.5923715699334,-28.2081451,-61.9420405
1592.5937240433473,-28.7524329,-68.5755146
1592.5950765190587,-28.3382659,-55.4496033
1592.5964289970668,-28.3003738,-58.067881
1592.5977814773723,-28.1657354,-60.4989483
1592.5991339599748,-28.0141688,-59.3851064
1592.6004864448746,-28.3390211,-51.0126378
1592.6018389320714,-28.2514896,-58.5915002
1592.6031914215655,-28.2322831,-63.8833186
1592.6045439133566,-28.3882636,-56.8853082
1592.605896407445,-28.3783312,-73.888642
1592.6072489038304,-28.5844762,-58.4582051
1592.6086014025132,-28.2706048,-57.1095919
1592.6099539034929,-28.2593993,-60.3648239
1592.61130640677,-28.5599925,-67.4474188
1592.6126589123442,-28.0492514,-60.0129451
1592.6140114202158,-27.9287558,-54.3271775
1592.6153639303843,-28.3996123,-72.9924758
1592.6167164428502,-28.3250806,-71.0807552
1592.618068957613,-28.0736723,-58.1582111
1592.6194214746736,-28.2484459,-61.9286342
1592.620773994031,-28.4765782,-54.9384007
1592.6221265156857,-28.4124515,-61.4846504
1592.6234790396377,-28.3095576,-67.0984655
1592.624831565887,-28.45008,-64.2940514
1592.6261840944335,-28.3663396,-63.9469053
1592.6275366252773,-28.1248627,-59.9423957
1592.6288891584181,-28.0967046,-55.2380856
1592.6302416938565,-28.3262161,-61.8439685
1592.631594231592,-28.4373331,-68.2174623
1592.632946771625,-28.3428512,-58.4331131
1592.6342993139551,-28.4246692,-57.5970756
1592.6356518585826,-28.2576731,-58.8436894
1592.6370044055072,-28.1445061,-56.7405443
1592.6383569547293,-28.0257839,-53.3110186
1592.6397095062487,-27.9605822,-56.1634502
1592.6410620600652,-28.2773899,-62.6747306
1592.6424146161792,-28.1391931,-56.6368197
1592.6437671745907,-27.9921693,-66.6444068
1592.6451197352992,-28.5505393,-56.8679308
1592.6464722983053,-28.3031033,-61.6504686
1592.6478248636083,-28.0474027,-56.1643233
1592.6491774312092,-28.1472937,-57.0246578
1592.6505300011072,-27.9341262,-57.9833297
1592.6518825733026,-28.1256649,-57.4546222
1592.6532351477956,-28.2075984,-51.969562
1592.6545877245856,-28.0431123,-61.6697015
1592.6559403036729,-28.4148119,-59.0417454
1592.657292885058,-28.2568113,-54.8633879
1592.6586454687404,-27.8322895,-57.8793293
1592.65999805472,-27.9498686,-65.6724748
1592.661350642997,-28.4629118,-59.2053805
1592.6627032335716,-28.4569829,-61.6584946
1592.6640558264437,-28.0165323,-54.3225617
1592.665408421613,-28.1915534,-61.9463147
1592.6667610190798,-28.0441632,-63.5745243
1592.6681136188438,-27.8125162,-64.9545483
1592.6694662209056,-28.3987091,-63.8198918
1592.6708188252646,-28.1672865,-62.6864794
1592.6721714319212,-28.14539,-61.3490813
1592.6735240408752,-28.3636285,-63.2439559
1592.6748766521268,-28.0196495,-60.2238014
1592.6762292656756,-28.303311,-56.1078158
1592.6775818815222,-28.118589,-54.847172
1592.678934499666,-27.8651436,-65.6417689
1592.6802871201073,-28.3608598,-57.7982453
1592.681639742846,-28.240727,-51.4481827
1592.6829923678827,-28.2094506,-52.5953452
1592.6843449952164,-28.0653715,-56.42366
1592.685697624848,-27.7663136,-51.3331389
1592.6870502567767,-28.3493844,-54.4389253
1592.6884028910033,-28.490825,-59.6846564
1592.689755527527,-28.2349865,-52.3342362
1592.6911081663486,-28.0267374,-61.3715593
1592.6924608074676,-28.1191679,-54.9628371
1592.6938134508841,-28.566917,-56.1094265
1592.695166096598,-28.3815237,-54.8578612
1592.6965187446099,-28.3410606,-63.7844907
1592.697871394919,-28.4832767,-60.5158767
1592.699224047526,-27.905771,-56.1163465
1592.7005767024302,-27.6999713,-56.5188546
1592.7019293596322,-27.9443612,-52.5594446
1592.7032820191318,-28.1284798,-57.1423316
1592.704634680929,-28.0905191,-65.7860833
1592.7059873450237,-28.1331691,-56.3754698
1592.7073400114161,-28.4999541,-63.0364599
1592.708692680106,-28.4843102,-61.5126126
1592.7100453510936,-28.3946151,-56.587867
1592.7113980243787,-28.4116391,-64.7259898
1592.7127506999616,-28.2663211,-65.7743938
1592.7141033778419,-28.4819664,-57.8749559
1592.71545605802,-28.3983449,-58.2986619
1592.7168087404957,-28.2334669,-56.3925952
1592.718161425269,-28.3062747,-55.3476456
1592.71951411234,-27.8502498,-68.3031544
1592.7208668017088,-27.8534948,-60.4911178
1592.7222194933752,-28.4579596,-65.709268
1592.7235721873392,-28.7533385,-58.7129157
1592.7249248836008,-28.7228959,-67.3520884
1592.7262775821603,-28.2027797,-52.332893
1592.7276302830173,-28.094071,-58.0859548
1592.7289829861722,-28.517867,-75.7985928
1592.7303356916245,-28.128274,-52.7390023
1592.731688399375,-28.1121363,-56.4786495
1592.7330411094226,-28.5993403,-56.5139789
1592.7343938217684,-28.4241493,-64.0905351
1592.7357465364119,-28.4070287,-59.3006846
1592.7370992533529,-28.4700437,-51.4041096
1592.7384519725915,-28.2176643,-57.8508885
1592.7398046941282,-28.4454181,-50.9168667
1592.7411574179628,-27.9779508,-59.2060461
1592.7425101440947,-27.7295474,-55.8906159
1592.7438628725245,-28.7389685,-55.6265727
1592.745215603252,-28.6720654,-55.0062968
1592.7465683362775,-28.090715,-60.1537717
1592.7479210716006,-28.2566274,-54.6205357
1592.7492738092217,-28.3849639,-60.9796351
1592.7506265491402,-28.4939968,-63.3855939
1592.751979291357,-28.5014314,-53.9727164
1592.7533320358712,-28.4033829,-64.3978698
1592.7546847826834,-28.2001753,-65.5832312
1592.7560375317933,-28.1498556,-56.8994473
1592.757390283201,-28.4041577,-55.2494615
1592.7587430369065,-28.5361973,-55.9006244
1592.76009579291,-28.6098663,-67.9547296
1592.7614485512113,-28.2830997,-57.0207682
1592.7628013118106,-28.1475246,-53.9795167
1592.7641540747072,-28.6358155,-54.9652971
1592.7655068399022,-28.3823851,-59.3128038
1592.7668596073947,-28.3521284,-57.7994125
1592.7682123771854,-28.4506358,-51.7476179
1592.7695651492736,-28.1536657,-60.5994073
1592.7709179236601,-28.5240086,-63.4386718
